"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","46190","solar/solar-roof.spec","","Sat Nov 16 21:32:58 GMT 2024","passed","Sat Nov 16 21:33:44 GMT 2024","","","",""
"","25350","homepage/homepage.spec","","Sat Nov 16 21:32:58 GMT 2024","passed","Sat Nov 16 21:33:23 GMT 2024","","","",""
