"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","561100","solar/solar-roof.spec","","Tue Apr 15 22:50:10 GMT 2025","broken","Tue Apr 15 22:59:31 GMT 2025","","","",""
"","9390","homepage/homepage.spec","","Tue Apr 15 22:50:10 GMT 2025","passed","Tue Apr 15 22:50:19 GMT 2025","","","",""
