"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","41230","solar/solar-roof.spec","","Wed Jan 29 19:59:35 GMT 2025","passed","Wed Jan 29 20:00:16 GMT 2025","","","",""
"","18670","homepage/homepage.spec","","Wed Jan 29 19:59:35 GMT 2025","passed","Wed Jan 29 19:59:53 GMT 2025","","","",""
