"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","28200","solar/solar-roof.spec","","Sat Nov 16 21:49:43 GMT 2024","passed","Sat Nov 16 21:50:11 GMT 2024","","","",""
