"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1343000","solar/solar-roof.spec","","Tue Apr 15 19:51:20 GMT 2025","failed","Tue Apr 15 20:13:43 GMT 2025","","","",""
"","9680","homepage/homepage.spec","","Tue Apr 15 19:51:20 GMT 2025","passed","Tue Apr 15 19:51:30 GMT 2025","","","",""
